age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
47;services;married;basic.9y;no;yes;no;cellular;jun;tue;1068;8;34;6;nonexistent;-1.359;93.284;-41.013;3.068;5113;no
62;management;married;high.school;no;no;no;cellular;jul;wed;1505;4;189;4;nonexistent;-1.689;92.986;-43.063;2.684;5124;no
65;retired;single;university.degree;no;yes;no;telephone;jun;mon;1180;10;31;15;success;-0.954;93.176;-37.516;3.081;5188;no
46;blue-collar;married;basic.4y;no;yes;yes;telephone;may;fri;1656;9;127;15;failure;-2.29;94.154;-40.497;1.95;5097;no
58;services;married;basic.9y;no;yes;no;cellular;may;wed;1212;6;143;9;nonexistent;-1.204;93.093;-40.117;3.242;5142;no
56;admin.;married;high.school;no;yes;no;cellular;may;mon;1500;7;28;9;nonexistent;-1.004;93.7;-38.207;2.996;5108;no
43;housemaid;married;basic.4y;no;yes;no;telephone;dec;tue;922;11;172;11;nonexistent;-0.984;93.678;-38.819;2.95;5113;no
50;unemployed;married;university.degree;no;yes;no;telephone;jul;tue;1199;8;143;13;success;-1.619;93.643;-42.671;2.235;5103;no
71;services;married;basic.9y;no;yes;yes;telephone;jun;tue;1631;7;24;12;nonexistent;-1.183;93.476;-41.176;2.429;5161;no
60;blue-collar;single;basic.9y;no;yes;no;cellular;may;thu;1343;8;77;9;nonexistent;-2.099;93.356;-43.174;1.901;5117;no
33;admin.;married;professional.course;no;yes;no;cellular;may;tue;635;9;42;6;nonexistent;-1.434;93.684;-41.592;3.271;5064;no
69;blue-collar;married;basic.9y;no;yes;yes;cellular;aug;tue;1999;7;191;8;nonexistent;-1.652;93.751;-43.196;1.924;5141;no
40;technician;married;high.school;no;yes;no;telephone;oct;tue;1049;10;149;10;nonexistent;-1.156;93.626;-42.341;3.045;5101;no
43;management;married;professional.course;no;yes;no;telephone;may;thu;1376;10;153;11;nonexistent;-1.696;94.074;-37.806;2.555;5094;no
66;services;married;professional.course;no;yes;no;cellular;sep;tue;1076;9;19;10;nonexistent;-1.455;93.505;-40.367;2.775;5124;no
49;housemaid;married;professional.course;no;yes;no;cellular;jun;mon;1271;7;112;8;nonexistent;-0.822;93.42;-42.23;2.734;5080;no
55;services;married;basic.4y;no;no;no;cellular;may;tue;1323;4;3;5;nonexistent;-0.763;92.917;-38.8;3.9;5139;no
73;unemployed;single;basic.4y;no;yes;no;telephone;may;tue;1204;7;174;12;nonexistent;-1.949;93.045;-39.51;2.824;5186;no
53;unemployed;married;basic.9y;no;yes;no;cellular;aug;fri;1232;7;152;8;nonexistent;-1.179;92.837;-41.045;3.43;5178;no
39;blue-collar;single;basic.4y;no;yes;no;cellular;jun;wed;1051;10;21;7;nonexistent;-1.128;93.855;-40.576;3.021;5073;no
43;blue-collar;divorced;high.school;no;yes;no;cellular;aug;tue;575;9;1;7;failure;-0.91;93.174;-40.238;3.621;5077;no
59;technician;married;basic.9y;no;yes;no;telephone;may;fri;1420;8;121;10;nonexistent;-1.923;93.544;-40.95;2.482;5161;no
58;services;married;high.school;no;yes;no;telephone;jul;tue;1594;8;178;13;nonexistent;-1.779;93.54;-41.001;2.312;5111;yes
42;unemployed;married;basic.9y;no;yes;no;telephone;may;thu;1291;10;159;11;nonexistent;-1.994;94.146;-39.744;2.272;5063;no
57;blue-collar;married;high.school;no;yes;no;cellular;may;thu;1551;10;7;9;nonexistent;-1.157;94.382;-37.713;2.709;5090;no
66;admin.;single;basic.9y;no;yes;no;telephone;may;wed;1299;7;160;11;nonexistent;-1.783;93.268;-40.359;2.64;5164;no
52;blue-collar;single;basic.6y;no;yes;no;cellular;aug;tue;957;9;43;9;nonexistent;-0.962;93.567;-41.395;2.654;5058;no
69;housemaid;married;high.school;no;yes;no;cellular;jul;fri;1151;8;100;9;nonexistent;-0.621;93.115;-40.577;2.845;5127;no
35;services;married;high.school;no;yes;no;telephone;may;wed;1109;8;195;11;nonexistent;-2.31;93.839;-42.287;2.741;5072;no
57;technician;married;professional.course;no;yes;no;telephone;jun;tue;1243;10;188;14;nonexistent;-1.322;93.601;-38.601;3.042;5161;no
60;services;married;university.degree;no;yes;no;telephone;aug;tue;1517;8;193;11;nonexistent;-2.084;93.839;-40.149;2.291;5133;no
60;blue-collar;single;professional.course;no;yes;no;telephone;may;tue;759;10;12;14;nonexistent;-1.804;93.667;-38.74;2.433;5053;no
37;admin.;married;high.school;no;yes;no;telephone;sep;tue;1344;9;10;12;nonexistent;-3.185;94.498;-39.827;1.762;5027;no
64;admin.;married;basic.4y;no;yes;no;cellular;sep;mon;957;8;119;7;nonexistent;-1.732;93.375;-40.831;2.826;5104;no
58;admin.;single;basic.4y;no;yes;no;cellular;jun;mon;1224;7;199;8;nonexistent;-1.3;93.297;-39.707;3.24;5144;no
51;admin.;married;professional.course;no;yes;no;cellular;jul;wed;1207;9;25;9;nonexistent;-0.76;93.393;-42.417;2.931;5064;no
70;technician;married;basic.6y;no;yes;no;cellular;jul;wed;1375;8;91;9;nonexistent;-0.891;92.579;-35.552;2.79;5087;yes
68;admin.;married;basic.9y;no;yes;no;telephone;may;mon;840;11;61;12;nonexistent;-0.937;93.479;-37.747;3.04;5117;no
50;blue-collar;married;basic.4y;no;yes;no;cellular;jun;mon;1021;7;70;7;failure;-1.089;93.504;-41.408;3.092;5098;no
48;blue-collar;single;basic.6y;no;yes;no;telephone;may;mon;1252;9;84;13;nonexistent;-1.907;93.853;-39.671;2.341;5091;no
52;technician;single;professional.course;no;yes;no;cellular;sep;tue;830;10;49;10;nonexistent;-0.771;93.421;-39.467;3.181;5061;no
47;retired;married;basic.9y;no;yes;no;cellular;jul;wed;1537;6;150;2;nonexistent;-1.77;93.691;-45.031;2.338;5081;no
60;technician;divorced;high.school;no;yes;no;telephone;may;mon;1472;8;26;11;nonexistent;-1.687;93.569;-39.545;2.657;5159;no
67;services;married;basic.6y;no;yes;no;cellular;jun;thu;1113;7;32;8;nonexistent;-2.028;93.358;-44.846;1.983;5111;no
49;housemaid;single;high.school;no;yes;no;cellular;may;mon;1005;10;87;10;nonexistent;-1.033;93.686;-40.123;2.675;5085;no
75;admin.;single;professional.course;no;yes;no;telephone;aug;mon;1460;8;65;10;nonexistent;-1.127;93.705;-38.57;2.304;5094;no
38;blue-collar;married;basic.9y;no;yes;no;cellular;may;fri;755;8;149;7;nonexistent;-0.914;93.329;-38.788;3.928;5115;no
64;housemaid;single;professional.course;no;yes;no;telephone;jul;wed;1785;10;78;13;nonexistent;-1.218;93.633;-38.264;2.344;5058;yes
40;blue-collar;married;basic.6y;no;yes;no;cellular;may;mon;1041;8;147;8;nonexistent;-1.789;93.748;-41.452;2.843;5086;no
52;blue-collar;married;high.school;no;yes;no;cellular;jun;fri;1198;8;153;8;nonexistent;-0.98;93.512;-37.996;3.073;5092;no
58;admin.;single;professional.course;no;yes;no;telephone;may;tue;1563;9;137;12;nonexistent;-0.055;92.918;-39.612;3.343;5145;yes
35;management;single;university.degree;no;yes;no;cellular;may;fri;1051;9;41;8;nonexistent;-1.536;93.689;-43.997;2.974;5053;no
38;services;single;basic.6y;no;yes;no;cellular;jul;mon;825;9;29;9;nonexistent;-1.461;93.551;-42.716;3.06;5080;no
53;housemaid;married;basic.4y;no;no;no;cellular;jul;fri;1431;4;47;4;nonexistent;-1.907;93.296;-43.45;2.684;5116;no
49;technician;married;basic.9y;no;yes;no;telephone;mar;mon;1506;12;194;11;nonexistent;-0.951;93.609;-36.738;3.282;5090;yes
55;blue-collar;married;basic.4y;no;yes;no;cellular;jul;fri;1224;8;111;9;nonexistent;-1.004;93.833;-35.063;3.582;5089;no
53;technician;divorced;basic.6y;no;no;no;cellular;jun;wed;1405;5;115;6;nonexistent;-0.553;92.973;-39.894;3.534;5117;no
58;blue-collar;married;basic.9y;no;yes;yes;cellular;sep;mon;1709;7;122;10;nonexistent;-1.804;93.444;-41.409;2.493;5158;no
35;admin.;single;high.school;no;yes;no;cellular;aug;fri;1053;8;159;10;nonexistent;-1.823;93.773;-40.92;2.85;5084;no
55;management;married;university.degree;no;yes;no;telephone;jun;tue;1349;9;14;11;nonexistent;-1.307;93.788;-36.183;3.202;5130;no
67;management;married;basic.6y;no;yes;no;telephone;jun;thu;1396;7;151;10;failure;-1.466;93.415;-39.783;2.737;5145;no
47;technician;married;university.degree;no;yes;no;cellular;oct;thu;990;11;38;8;nonexistent;-1.539;93.972;-40.771;2.444;5011;no
45;admin.;divorced;professional.course;no;yes;no;cellular;jul;thu;1772;9;136;10;nonexistent;-1.662;93.788;-44.154;2.416;5054;yes
57;blue-collar;married;university.degree;no;yes;no;telephone;jul;tue;1297;10;129;11;nonexistent;-0.661;93.084;-36.152;3.223;5077;yes
40;admin.;divorced;university.degree;no;yes;no;cellular;may;fri;891;10;188;8;failure;-1.453;93.788;-42.111;2.782;5071;no
48;services;married;professional.course;no;yes;no;telephone;jul;wed;1226;8;128;11;nonexistent;-1.129;93.515;-43.062;2.573;5091;no
53;unemployed;married;professional.course;no;yes;no;telephone;may;mon;1218;8;168;10;nonexistent;-1.632;93.718;-41.198;2.215;5054;no
60;services;single;high.school;no;yes;yes;cellular;may;mon;1754;6;14;7;failure;-1.162;93.675;-39.081;3.035;5125;no
61;retired;single;high.school;no;yes;no;telephone;aug;thu;1421;6;193;11;nonexistent;-1.125;92.788;-40.852;3.003;5199;no
47;blue-collar;divorced;university.degree;no;yes;yes;telephone;jul;fri;2264;14;156;16;nonexistent;-1.823;94.214;-40.858;2.511;5114;yes
50;services;married;basic.9y;no;yes;no;telephone;jun;thu;1080;10;77;14;nonexistent;-1.636;93.719;-39.71;2.357;5077;no
46;blue-collar;married;basic.4y;no;yes;no;cellular;jun;tue;1178;7;72;7;nonexistent;-0.59;93.47;-42.727;2.997;5086;no
65;unemployed;married;professional.course;no;yes;no;telephone;may;tue;2047;9;183;12;nonexistent;-1.301;93.689;-40.285;2.233;5048;yes
48;technician;married;high.school;no;yes;no;telephone;may;wed;1250;9;179;13;nonexistent;-1.882;93.973;-42.457;1.957;5067;no
50;management;divorced;professional.course;no;yes;no;telephone;may;mon;1435;9;135;12;nonexistent;-0.948;93.498;-41.532;2.534;5110;no
68;technician;married;basic.4y;no;yes;no;cellular;may;tue;1628;10;131;10;nonexistent;-1.192;94.186;-41.798;1.959;5092;no
48;technician;married;high.school;no;yes;no;telephone;jun;thu;1122;10;91;11;nonexistent;-1.34;93.738;-39.051;2.636;5095;no
46;management;married;basic.6y;no;yes;no;cellular;aug;tue;1182;7;19;8;nonexistent;-0.686;93.261;-37.408;3.671;5146;no
67;admin.;married;university.degree;no;yes;no;cellular;may;tue;1297;8;110;8;nonexistent;-0.838;93.508;-40.461;3.101;5105;no
48;blue-collar;married;basic.4y;no;yes;no;cellular;may;tue;1263;10;21;10;failure;-0.971;93.77;-37.076;2.872;5110;no
68;services;married;professional.course;no;yes;no;telephone;sep;wed;1307;9;44;14;nonexistent;-0.476;93.659;-33.335;3.785;5150;no
57;retired;married;basic.4y;no;yes;no;telephone;jul;thu;1296;8;192;13;nonexistent;-2.024;93.849;-42.279;1.866;5062;no
63;retired;married;basic.4y;no;no;yes;cellular;may;thu;1739;5;65;8;nonexistent;-1.013;93.479;-41.091;2.8;5130;no
33;housemaid;divorced;basic.6y;no;yes;no;cellular;may;thu;857;9;94;8;nonexistent;-0.738;93.36;-41.252;3.747;5140;no
66;technician;married;basic.9y;no;yes;no;cellular;jul;mon;1561;6;148;10;nonexistent;-1.717;93.586;-40.856;2.551;5144;no
57;unemployed;married;high.school;no;no;yes;cellular;jun;fri;1854;4;132;4;failure;-1.153;93.039;-45.13;2.575;5117;no
52;services;divorced;basic.4y;no;yes;no;cellular;jul;wed;1343;8;92;9;nonexistent;-0.755;93.599;-38.902;2.845;5096;no
50;blue-collar;single;high.school;no;yes;no;telephone;jun;fri;1520;8;122;11;failure;-1.51;93.908;-40.264;2.091;5093;no
62;unemployed;divorced;basic.6y;no;yes;no;cellular;nov;fri;1671;8;63;9;nonexistent;-2.079;93.976;-40.353;2.345;5118;no
67;housemaid;divorced;university.degree;no;yes;no;cellular;jul;wed;1626;8;105;9;nonexistent;-1.469;93.873;-38.356;2.666;5125;no
60;technician;married;basic.4y;no;yes;no;telephone;may;fri;1991;9;195;14;nonexistent;-0.999;93.709;-39.781;2.801;5102;yes
71;admin.;single;basic.9y;no;yes;no;telephone;may;tue;1605;7;126;12;nonexistent;-0.8;93.575;-38.627;2.674;5123;no
49;unemployed;married;high.school;no;yes;no;telephone;jun;tue;1175;9;166;10;nonexistent;-1.085;93.549;-38.094;2.937;5118;no
60;retired;married;university.degree;no;yes;no;telephone;may;mon;1225;10;167;15;nonexistent;-1.892;93.844;-34.925;2.525;5069;no
66;retired;single;university.degree;no;yes;no;cellular;may;wed;1036;7;71;10;nonexistent;-1.275;92.831;-39.201;3.355;5173;no
57;blue-collar;married;university.degree;no;yes;no;cellular;may;thu;1564;8;133;6;nonexistent;-1.181;93.832;-41.693;2.544;5088;no
64;unemployed;single;basic.4y;no;yes;no;cellular;jun;fri;1535;6;82;9;nonexistent;-1.91;93.476;-41.173;2.403;5133;no
71;management;single;professional.course;no;yes;no;telephone;jul;wed;1108;9;2;13;nonexistent;-1.13;93.129;-41.461;2.499;5152;no
36;admin.;married;professional.course;no;yes;no;cellular;may;thu;757;9;121;8;nonexistent;-1.45;93.618;-43.882;3.22;5080;no
61;management;single;university.degree;no;yes;no;telephone;jul;fri;1591;12;47;12;nonexistent;-0.326;92.973;-36.792;3.381;5112;yes
47;housemaid;married;basic.9y;no;yes;no;cellular;jul;wed;1249;7;97;5;nonexistent;-0.941;93.433;-41.223;3.136;5066;no
63;blue-collar;married;university.degree;no;yes;no;telephone;oct;mon;1912;10;110;17;nonexistent;-1.964;94.1;-43.141;1.834;5128;yes
48;admin.;single;high.school;no;yes;no;cellular;aug;fri;1084;9;33;9;failure;-1.063;93.7;-40.391;2.609;5108;no
46;services;married;high.school;no;yes;no;cellular;oct;wed;1106;10;175;9;nonexistent;-0.737;93.574;-40.486;2.861;5098;no
42;housemaid;single;high.school;no;yes;no;telephone;nov;thu;1327;8;8;12;nonexistent;-1.374;93.655;-39.247;2.975;5158;no
48;technician;married;high.school;no;yes;no;cellular;jun;thu;838;9;55;6;nonexistent;-0.9;93.708;-34.282;3.388;5099;no
51;admin.;married;high.school;no;no;yes;cellular;jun;mon;1940;4;108;6;nonexistent;-1.223;93.481;-39.686;3.131;5122;no
60;technician;single;basic.9y;no;yes;no;telephone;may;mon;1169;10;105;11;nonexistent;-0.975;93.689;-38.431;2.846;5104;no
66;housemaid;married;professional.course;no;yes;no;cellular;jun;tue;1486;8;48;8;nonexistent;-1.689;93.632;-41.954;2.235;5132;no
44;admin.;married;high.school;no;yes;no;telephone;may;tue;1187;12;140;13;nonexistent;-1.524;93.9;-39.118;2.408;5084;no
65;blue-collar;married;high.school;no;yes;no;cellular;jul;fri;1073;8;102;10;nonexistent;-0.833;93.107;-38.243;3.219;5125;no
57;management;single;basic.6y;no;yes;no;telephone;may;wed;1134;10;189;11;nonexistent;-1.213;93.667;-39.039;2.428;5067;no
55;admin.;married;university.degree;no;yes;no;cellular;may;mon;1400;10;64;10;nonexistent;-0.624;93.294;-35.334;3.528;5063;yes
55;blue-collar;single;high.school;no;yes;yes;cellular;may;tue;2269;6;172;8;nonexistent;-1.674;93.522;-43.157;2.404;5127;yes
54;unemployed;married;basic.6y;no;yes;no;telephone;oct;wed;950;8;163;12;nonexistent;-1.174;93.343;-38.354;3.013;5100;no
59;blue-collar;married;professional.course;no;yes;no;telephone;may;tue;963;11;32;13;nonexistent;-1.179;93.54;-37.006;2.583;5067;no
52;admin.;divorced;basic.6y;no;yes;no;cellular;apr;mon;761;11;66;10;nonexistent;-0.531;93.341;-38.186;3.412;5090;no
55;housemaid;married;basic.4y;no;yes;yes;cellular;may;tue;1705;8;63;7;nonexistent;-1.415;93.812;-40.025;2.663;5109;no
64;unemployed;married;high.school;no;yes;yes;cellular;jul;wed;1705;8;172;6;nonexistent;-2.16;93.774;-47.46;1.315;5106;no
71;housemaid;single;high.school;no;yes;no;cellular;may;fri;1694;7;71;9;nonexistent;-0.085;92.844;-38.302;2.879;5079;yes
53;unemployed;single;basic.6y;no;yes;no;telephone;may;fri;1161;11;123;11;nonexistent;-1.159;93.718;-38.552;2.37;5073;no
54;blue-collar;married;basic.9y;no;yes;no;telephone;jan;wed;1308;12;177;13;nonexistent;-1.165;93.819;-39.071;2.272;5067;no
65;retired;married;university.degree;no;yes;no;cellular;may;wed;1591;6;191;8;success;-0.639;93.55;-38.174;3.309;5139;no
49;management;single;basic.9y;no;yes;no;cellular;may;thu;1456;5;120;4;nonexistent;-1.231;93.295;-41.429;2.79;5075;no
58;retired;single;basic.6y;no;yes;yes;cellular;jun;tue;1784;5;169;5;nonexistent;-0.777;93.624;-39.81;2.972;5091;no
54;admin.;single;university.degree;no;no;no;cellular;jul;tue;1220;3;71;7;failure;-1.214;92.497;-40.063;3.441;5135;no
39;management;married;basic.9y;no;yes;no;cellular;mar;mon;1004;9;35;9;nonexistent;-1.431;93.669;-42.417;2.97;5054;no
39;admin.;divorced;high.school;no;yes;no;telephone;jul;mon;1128;11;79;10;nonexistent;-2.116;94.225;-33.316;2.759;5100;no
59;blue-collar;married;basic.6y;no;yes;no;cellular;jun;mon;1485;7;186;9;nonexistent;-1.566;93.495;-39.399;2.583;5120;no
57;blue-collar;married;high.school;no;no;no;cellular;jun;thu;1440;5;198;7;nonexistent;-1.08;93.071;-41.338;3.301;5147;no
48;unemployed;married;basic.9y;no;yes;no;cellular;jun;tue;1507;11;6;9;failure;-2.033;93.658;-32.668;3.138;4988;yes
38;retired;married;university.degree;no;yes;no;cellular;jul;mon;508;8;12;8;nonexistent;-1.28;93.437;-38.438;3.819;5109;no
58;management;married;high.school;no;yes;no;cellular;may;wed;1420;6;132;7;nonexistent;-2.019;93.13;-43.78;2.384;5154;no
62;blue-collar;married;high.school;no;yes;no;telephone;jul;thu;1396;9;34;11;nonexistent;-0.571;94.121;-33.02;3.539;5110;no
47;blue-collar;married;university.degree;no;yes;no;cellular;may;mon;534;7;35;7;nonexistent;-1.215;93.421;-40.094;3.298;5072;no
61;technician;single;university.degree;no;yes;no;telephone;jun;thu;1686;9;199;13;nonexistent;-1.685;93.685;-42.443;1.886;5105;yes
54;admin.;married;basic.4y;no;yes;no;cellular;may;wed;772;9;104;9;nonexistent;-0.536;93.121;-40.764;3.225;5090;no
58;services;married;professional.course;no;yes;no;telephone;may;tue;1253;11;97;13;nonexistent;-1.487;93.826;-37.996;2.184;5070;no
38;admin.;married;basic.9y;no;yes;no;cellular;jul;fri;904;10;123;9;nonexistent;-1.118;93.746;-43.34;2.801;5084;no
41;admin.;married;high.school;no;yes;no;cellular;may;mon;1201;8;7;6;nonexistent;-0.965;93.732;-38.81;3.497;5082;no
61;admin.;married;basic.9y;no;no;no;cellular;may;wed;1435;4;195;8;success;-1.364;92.803;-44.94;2.461;5124;no
40;admin.;married;high.school;no;yes;no;cellular;may;mon;716;9;137;10;nonexistent;-1.272;93.504;-40.914;3.197;5119;no
62;housemaid;divorced;basic.6y;no;yes;yes;cellular;may;tue;1764;7;29;5;nonexistent;-1.212;93.61;-45.531;2.075;5105;no
58;housemaid;single;high.school;no;yes;no;telephone;may;mon;788;10;179;11;nonexistent;-1.131;93.339;-36.342;3.187;5056;no
37;retired;single;high.school;no;yes;no;cellular;aug;thu;999;9;7;9;nonexistent;-1.71;93.817;-38.134;2.877;5095;no
73;blue-collar;married;basic.6y;no;yes;yes;telephone;jun;tue;2271;9;120;16;nonexistent;-1.55;93.718;-40.29;1.701;5119;yes
50;admin.;married;high.school;no;yes;no;telephone;jun;fri;800;9;18;12;nonexistent;-1.944;93.724;-39.542;2.603;5068;no
56;technician;married;university.degree;no;yes;yes;cellular;jul;thu;1816;6;95;8;nonexistent;-2.272;93.504;-38.325;2.76;5170;no
40;services;single;professional.course;no;yes;no;cellular;jul;fri;947;9;20;7;nonexistent;-0.24;93.158;-40.44;3.798;5143;no
54;retired;married;high.school;no;yes;no;telephone;may;tue;1003;10;191;13;nonexistent;-1.813;93.853;-35.045;2.464;5090;no
58;management;married;university.degree;no;yes;yes;cellular;apr;tue;1837;7;23;8;nonexistent;-1.85;93.711;-42.621;1.924;5095;no
50;services;married;high.school;no;yes;no;telephone;mar;tue;1398;11;58;13;nonexistent;-1.398;93.815;-39.859;2.346;5078;no
51;blue-collar;married;basic.4y;no;yes;no;telephone;may;fri;1265;9;47;11;failure;-1.016;93.523;-41.696;2.77;5092;no
58;unemployed;divorced;high.school;no;yes;no;telephone;jul;tue;1022;11;22;14;nonexistent;-1.699;93.84;-34.568;2.477;5089;no
49;retired;single;basic.6y;no;yes;no;cellular;may;fri;1409;7;182;7;nonexistent;-0.696;93.603;-41.608;2.888;5083;no
49;blue-collar;single;professional.course;no;yes;no;cellular;may;mon;1197;9;172;10;nonexistent;-1.054;93.468;-39.813;3.218;5098;no
50;blue-collar;married;university.degree;no;yes;no;telephone;may;fri;1255;8;169;14;nonexistent;-2.389;94.023;-42.296;1.77;5056;no
38;services;single;basic.9y;no;yes;no;telephone;aug;wed;1074;8;79;11;nonexistent;-1.282;93.512;-41.442;3.044;5139;no
71;retired;married;high.school;no;yes;no;telephone;jul;wed;1700;7;13;14;nonexistent;-1.269;93.604;-40.351;1.984;5070;yes
44;admin.;divorced;high.school;no;yes;no;cellular;jun;fri;1024;10;11;10;nonexistent;-1.521;93.757;-42.595;2.634;5056;no
59;retired;married;basic.9y;no;yes;no;telephone;jun;fri;1476;9;27;13;nonexistent;-1.453;93.811;-34.08;2.798;5083;no
51;technician;married;professional.course;no;yes;no;telephone;jun;fri;1309;7;47;14;nonexistent;-1.636;93.527;-40.799;2.283;5104;no
